0.90667	0.01528
0.49744	0.02350
0.72667	0.00577
0.65000	0.00000
0.83871	0.00000
0.57000	0.00000
0.54000	0.00000
0.55000	0.00000
0.75667	0.07638
0.76333	0.01528
0.64167	0.05204
0.74359	0.07317
0.89011	0.16262
1.00000	0.00000
0.47727	0.00000
0.71000	0.00000
nan	nan
nan	nan
0.55000	0.00000
nan	nan
0.58000	0.00000
0.38000	0.00000
0.50000	0.20785
0.39000	0.00000
0.62000	0.00000
0.12698	0.02749
0.81944	0.03675
0.45000	0.00000
0.74000	0.00000
0.42000	0.00000
0.77667	0.00577
0.89333	0.15948
0.75000	0.12583
0.52000	0.06928
0.62000	0.00000
0.82000	0.02000
0.59000	0.00000
0.50000	0.31241
0.54000	0.05196
0.88000	0.00000
